Data.Precipitation,Date,Station.City,State,Temperature,Wind Speed
0,7/10/2016,Gustavus,Alaska,60,2.6
0.41,7/10/2016,Homer,Alaska,56,2.58
1.04,7/10/2016,Iliamna,Alaska,57,4.42
0.01,7/10/2016,Juneau,Alaska,61,4.81
0.78,7/10/2016,Kenai,Alaska,57,5.55
0.15,7/10/2016,Ketchikan,Alaska,60,5.6
0.38,7/10/2016,King Salmon,Alaska,56,5.25
0.54,7/10/2016,Kodiak,Alaska,58,4.07
0.32,7/10/2016,Kotzebue,Alaska,55,8.9
0.76,7/10/2016,Mc Grath,Alaska,61,3.3
0.63,7/10/2016,Nome,Alaska,50,5.87
0.31,7/10/2016,Northway,Alaska,61,2.07
0.15,7/10/2016,Palmer,Alaska,61,2.65
0,7/10/2016,Petersburg,Alaska,60,2.25
0,7/10/2016,Puntilla Lake,Alaska,60,0
0,7/10/2016,Shemya,Alaska,60,8.5
0,7/10/2016,Sitka,Alaska,60,3.72
0,7/10/2016,Skagway,Alaska,64,7.68
0.29,7/10/2016,St Paul Island,Alaska,49,8.65
0.58,7/10/2016,Talkeetna,Alaska,61,2.02
0.02,7/10/2016,Tanana,Alaska,62,2.01
0.06,7/10/2016,Utqiagvik (Barrow),Alaska,46,7.88
0.13,7/10/2016,Yakutat,Alaska,57,2.18
0.29,7/10/2016,Douglas Bisbee,Arizona,82,2.71
0,7/10/2016,Kingman,Arizona,84,12.68
0,7/10/2016,Phoenix,Arizona,97,4.54
0,7/10/2016,Tucson,Arizona,91,3.18
0,7/10/2016,Winslow,Arizona,79,8.78
1.79,7/10/2016,Fort Smith,Arkansas,84,3.8
1.4,7/10/2016,Harrison,Arkansas,79,4.01
2.33,7/10/2016,North Little Rock,Arkansas,84,0
0,7/10/2016,Bakersfield,California,82,6.25
0,7/10/2016,Bishop,California,77,4.88
0,7/10/2016,China Lake,California,86,8.25
0,7/10/2016,Concord,California,69,12.07
0.48,7/10/2016,Eureka,California,58,0
0,7/10/2016,Fresno,California,80,8.78
0,7/10/2016,Hayward,California,64,8.65
0,7/10/2016,Long Beach,California,73,3.18
0,7/10/2016,Los Angeles,California,69,7.85
0,7/10/2016,Red Bluff,California,78,5.74
0,7/10/2016,Redding,California,78,3.12
0,7/10/2016,Sacramento,California,71,7.68
0,7/10/2016,Salinas,California,62,8.64
0,7/10/2016,San Diego,California,70,4.54
0,7/10/2016,San Francisco,California,62,12.98
0,7/10/2016,Sandberg,California,73,10.41
0,7/10/2016,Santa Barbara,California,64,3.35
0,7/10/2016,Santa Maria,California,62,6.8
0,7/10/2016,Stockton,California,73,9.9
0,7/10/2016,Alamosa,Colorado,65,4.82
0.81,7/10/2016,Colorado Springs,Colorado,74,5.27
0.11,7/10/2016,Craig,Colorado,68,5.85
0,7/10/2016,Denver,Colorado,77,6.01
0,7/10/2016,Grand Junction,Colorado,79,4.14
0.34,7/10/2016,Pueblo,Colorado,80,2.91
2.53,7/10/2016,Bridgeport,Connecticut,74,5.28
0.63,7/10/2016,Windsor Locks,Connecticut,74,3.58
1.54,7/10/2016,Newark,DE,79,5.38
1.54,7/10/2016,Wilmington,Delaware,79,5.38
0.45,7/10/2016,Daytona Beach,Florida,85,1.82
0,7/10/2016,Fort Lauderdale,Florida,86,8.48
0,7/10/2016,Gainesville,Florida,84,5.34
0,7/10/2016,Jacksonville,Florida,86,6.4
0.02,7/10/2016,Key West,Florida,87,8.81
0.01,7/10/2016,Miami,Florida,86,6.61
0.01,7/10/2016,Orlando,Florida,87,2.62
1.43,7/10/2016,Pensacola,Florida,86,6.18
1.25,7/10/2016,Tallahassee,Florida,86,3.87
0,7/10/2016,Tampa,Florida,86,3.05
0,7/10/2016,Vero Beach,Florida,84,5.94
0,7/10/2016,West Palm Beach,Florida,87,7.84
0.07,7/10/2016,Alma,Georgia,85,5.14
0.15,7/10/2016,Athens,Georgia,83,2.38
1.58,7/10/2016,Atlanta,Georgia,83,7.51
0.15,7/10/2016,Augusta,Georgia,85,7.11
0.19,7/10/2016,Macon,Georgia,86,6.84
0.06,7/10/2016,Savannah,Georgia,87,7.87
1.31,7/10/2016,Hilo,Hawaii,78,3.38
0.06,7/10/2016,Honolulu,Hawaii,81,11.97
0.27,7/10/2016,Kahului,Hawaii,79,14.38
0.16,7/10/2016,Kaunakakai,Hawaii,78,13.11
0.23,7/10/2016,Lihue,Hawaii,76,16.35
0.27,7/10/2016,Boise,Idaho,71,6.41
1.52,7/10/2016,Lewiston,Idaho,67,3.8
0.14,7/10/2016,Pocatello,Idaho,68,9.3
1.92,7/10/2016,Chicago,Illinois,75,5.14
3.25,7/10/2016,Moline,Illinois,75,4.07
1.51,7/10/2016,Peoria,Illinois,75,4.3
1.39,7/10/2016,Quincy,Illinois,75,5.18
1.39,7/10/2016,Rockford,Illinois,75,5.52
1.09,7/10/2016,Springfield,Illinois,76,3.97
3.33,7/10/2016,Evansville,Indiana,78,4
0.04,7/10/2016,Fort Wayne,Indiana,73,5.41
0.6,7/10/2016,Indianapolis,Indiana,74,5.37
0.46,7/10/2016,South Bend,Indiana,72,5.17
0.94,7/10/2016,Cedar Rapids,Iowa,72,4.78
1.19,7/10/2016,Des Moines,Iowa,77,6.37
1.99,7/10/2016,Dubuque,Iowa,71,5.82
1.21,7/10/2016,Sioux City,Iowa,76,6.82
1.22,7/10/2016,Waterloo,Iowa,72,5.15
1.09,7/10/2016,Concordia,Kansas,81,8
0.55,7/10/2016,Dodge City,Kansas,81,9.54
0.28,7/10/2016,Goodland,Kansas,80,8.3
0.01,7/10/2016,Medicine Lodge,Kansas,84,7.2
1.13,7/10/2016,Topeka,Kansas,81,5.44
0.3,7/10/2016,Wichita,Kansas,84,8.85
1.31,7/10/2016,Covington,Kentucky,75,4.77
4.08,7/10/2016,Jackson,Kentucky,76,0.41
1.56,7/10/2016,Lexington,Kentucky,77,6.28
1.15,7/10/2016,Louisville,Kentucky,79,5.47
5.67,7/10/2016,Paducah,Kentucky,80,4.15
0.99,7/10/2016,Baton Rouge,Louisiana,86,5.95
1.04,7/10/2016,Lake Charles,Louisiana,86,6.2
1.61,7/10/2016,New Orleans,Louisiana,88,6.84
0.04,7/10/2016,Shreveport,Louisiana,87,8.11
0.88,7/10/2016,Bangor,Maine,67,5.28
2.38,7/10/2016,Caribou,Maine,60,3.24
0.59,7/10/2016,Portland,Maine,66,5.61
1.54,7/10/2016,Baltimore,Maryland,79,5.27
0.47,7/10/2016,Salisbury,Maryland,79,4.52
0.45,7/10/2016,Boston,Massachusetts,69,7.14
0,7/10/2016,Milton,Massachusetts,60,7.47
0.44,7/10/2016,Worcester,Massachusetts,69,5.67
0.85,7/10/2016,Alpena,Michigan,71,3.22
0.84,7/10/2016,Detroit,Michigan,75,5.41
0.42,7/10/2016,Flint,Michigan,76,4.91
0.5,7/10/2016,Grand Rapids,Michigan,75,5.57
1.61,7/10/2016,Houghton Lake,Michigan,69,4.02
1.15,7/10/2016,Lansing,Michigan,73,5.6
0.81,7/10/2016,Marquette,Michigan,65,0
0.03,7/10/2016,Muskegon,Michigan,71,4.72
2.04,7/10/2016,Sault Ste Marie,Michigan,68,3.61
0.85,7/10/2016,Duluth,Minnesota,66,5.94
0.92,7/10/2016,International Falls,Minnesota,65,4.6
1.68,7/10/2016,Minneapolis,Minnesota,74,5.85
1.94,7/10/2016,Rochester,Minnesota,70,6.05
1.52,7/10/2016,St Cloud,Minnesota,70,5.15
1.91,7/10/2016,Greenville,Mississippi,85,9.15
1.4,7/10/2016,Greenwood,Mississippi,83,7.43
0.07,7/10/2016,Gulfport,Mississippi,86,4.37
1.56,7/10/2016,Hattiesburg,Mississippi,84,3.5
2.98,7/10/2016,Jackson,Mississippi,85,6.2
0.5,7/10/2016,Meridian,Mississippi,86,5.5
0.61,7/10/2016,Tupelo,Mississippi,83,5.21
1.64,7/10/2016,Cape Girardeau,Missouri,79,4.01
1.12,7/10/2016,Columbia,Missouri,78,5.04
1.08,7/10/2016,Kansas City,Missouri,79,6.32
2.98,7/10/2016,Rolla/Vichy,Missouri,77,5.02
0.86,7/10/2016,Springfield,Missouri,79,6.52
3.71,7/10/2016,St Joseph,Missouri,79,5.15
3.21,7/10/2016,St Louis,Missouri,80,4.2
0.05,7/10/2016,Billings,Montana,71,3.08
0.85,7/10/2016,Butte,Montana,56,4.25
0.17,7/10/2016,Cut Bank,Montana,60,9.94
0.7,7/10/2016,Dillon,Montana,62,4.14
0.58,7/10/2016,Glasgow,Montana,68,6.1
0.15,7/10/2016,Great Falls,Montana,63,6.71
0.1,7/10/2016,Havre,Montana,66,5.98
0.52,7/10/2016,Helena,Montana,66,7.04
0.28,7/10/2016,Kalispell,Montana,58,3.61
0.15,7/10/2016,Miles City,Montana,74,6.34
0.88,7/10/2016,Missoula,Montana,60,3.25
0.5,7/10/2016,Grand Island,Nebraska,77,6.47
2.41,7/10/2016,Lincoln,Nebraska,79,6.1
0.72,7/10/2016,Norfolk,Nebraska,75,6.41
0.08,7/10/2016,North Platte,Nebraska,77,5.87
0.78,7/10/2016,Omaha,Nebraska,79,7.1
0.25,7/10/2016,Scottsbluff,Nebraska,78,2.62
0.31,7/10/2016,Sidney,Nebraska,77,7.38
0.22,7/10/2016,Valentine,Nebraska,76,7.55
0,7/10/2016,Ely,Nevada,66,9.05
0,7/10/2016,Eureka,Nevada,69,5.32
0,7/10/2016,Las Vegas,Nevada,93,10.45
0,7/10/2016,Mercury,Nevada,85,10.68
0,7/10/2016,Reno,Nevada,73,8.1
0,7/10/2016,Winnemucca,Nevada,69,6.97
0.97,7/10/2016,Concord,New Hampshire,69,2.57
0,7/10/2016,Mt. Washington,New Hampshire,60,19.04
4.85,7/10/2016,Atlantic City,New Jersey,78,6
1.18,7/10/2016,Newark,New Jersey,78,5.87
0.01,7/10/2016,Albuquerque,New Mexico,82,4.37
0,7/10/2016,Clayton,New Mexico,80,6.45
0,7/10/2016,Roswell,New Mexico,88,4.57
1.49,7/10/2016,Albany,New York,74,4.08
0.19,7/10/2016,Binghamton,New York,72,4.04
0.75,7/10/2016,Buffalo,New York,75,8.38
2.19,7/10/2016,Glens Falls,New York,72,2.45
1.17,7/10/2016,Islip,New York,75,5.51
1.52,7/10/2016,New York,New York,78,5.81
0.72,7/10/2016,Rochester,New York,76,4.94
0.97,7/10/2016,Syracuse,New York,74,4.58
1.69,7/10/2016,Asheville,North Carolina,77,4.32
0.68,7/10/2016,Cape Hatteras,North Carolina,81,8.74
0.47,7/10/2016,Charlotte,North Carolina,82,4.51
2.65,7/10/2016,Greensboro,North Carolina,79,5.68
1.32,7/10/2016,Hickory,North Carolina,79,3.07
0.75,7/10/2016,Raleigh/Durham,North Carolina,81,4.41
0.39,7/10/2016,Wilmington,North Carolina,85,8.74
2.26,7/10/2016,Bismarck,North Dakota,71,5.25
2.1,7/10/2016,Dickinson,North Dakota,68,5.54
2.07,7/10/2016,Fargo,North Dakota,72,6.35
1.48,7/10/2016,Grand Forks,North Dakota,70,6.07
0.63,7/10/2016,Williston,North Dakota,69,4.48
0.46,7/10/2016,Akron,Ohio,74,6.17
0.84,7/10/2016,Cleveland,Ohio,76,5.28
0.42,7/10/2016,Columbus,Ohio,75,5.35
0.61,7/10/2016,Dayton,Ohio,74,7.05
0.26,7/10/2016,Mansfield,Ohio,74,6.25
0.8,7/10/2016,Toledo,Ohio,74,5.1
1.42,7/10/2016,Youngstown/Warren,Ohio,73,5.62
1.36,7/10/2016,Gage,Oklahoma,83,11.12
0.27,7/10/2016,Oklahoma City,Oklahoma,84,11.77
0.04,7/10/2016,Ponca City,Oklahoma,84,9.8
0.08,7/10/2016,Tulsa,Oklahoma,85,10.18
0.95,7/10/2016,Astoria,Oregon,61,6.52
0.14,7/10/2016,Burns,Oregon,60,6.8
0.25,7/10/2016,Eugene,Oregon,64,7.41
0.45,7/10/2016,Medford,Oregon,69,4.37
0.73,7/10/2016,Pendleton,Oregon,67,6.22
0.35,7/10/2016,Portland,Oregon,66,5.3
0.18,7/10/2016,Redmond,Oregon,61,3.71
0.45,7/10/2016,Salem,Oregon,65,7.4
1.41,7/10/2016,Allentown,Pennsylvania,76,3.78
2.24,7/10/2016,Erie,Pennsylvania,74,5.04
3.29,7/10/2016,Harrisburg,Pennsylvania,79,4.68
0.38,7/10/2016,Philadelphia,Pennsylvania,80,6.3
0.38,7/10/2016,Pittsburgh,Pennsylvania,75,5.72
0.4,7/10/2016,Wilkes-Barre/Scranton,Pennsylvania,76,3.17
0.24,7/10/2016,Williamsport,Pennsylvania,76,4.91
1.07,7/10/2016,San Juan,Puerto Rico,83,10.44
0.54,7/10/2016,Providence,Rhode Island,73,6.04
0.44,7/10/2016,Anderson,South Carolina,84,8.17
0.28,7/10/2016,Charleston,South Carolina,87,8.94
0.25,7/10/2016,Columbia,South Carolina,88,8.1
0.25,7/10/2016,Greer,South Carolina,84,6.38
0.83,7/10/2016,Aberdeen,South Dakota,72,6.77
0.48,7/10/2016,Huron,South Dakota,75,7.44
1.16,7/10/2016,Pierre,South Dakota,76,7.88
0.03,7/10/2016,Rapid City,South Dakota,73,6.27
0.66,7/10/2016,Sioux Falls,South Dakota,74,7.38
1.3,7/10/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,77,4.84
1.12,7/10/2016,Chattanooga,Tennessee,83,4.9
4.74,7/10/2016,Clarksville,Tennessee,79,4.12
1.97,7/10/2016,Crossville,Tennessee,76,4.1
3.71,7/10/2016,Knoxville,Tennessee,80,7.4
2.41,7/10/2016,Memphis,Tennessee,85,7.92
4.7,7/10/2016,Nashville,Tennessee,82,3.94
0.4,7/10/2016,Abilene,Texas,87,12.48
0,7/10/2016,Amarillo,Texas,84,10.17
0,7/10/2016,Austin/Bergstrom,Texas,88,12.51
0.04,7/10/2016,Austin/City,Texas,89,5.32
0,7/10/2016,Beaumont/Port Arthur,Texas,86,8.38
0,7/10/2016,Brownsville,Texas,87,17.35
1.58,7/10/2016,Childress,Texas,85,9.61
0,7/10/2016,College Station,Texas,87,11.32
0,7/10/2016,Corpus Christi,Texas,86,16.11
0,7/10/2016,Dalhart,Texas,83,6.92
3.45,7/10/2016,Dallas,Texas,85,11.71
3.35,7/10/2016,Dallas-Fort Worth,Texas,85,13.37
0,7/10/2016,Del Rio,Texas,92,11.34
0,7/10/2016,El Paso,Texas,90,6.64
2.64,7/10/2016,Fort Worth,Texas,86,12.35
0,7/10/2016,Galveston,Texas,86,13.11
0,7/10/2016,Houston,Texas,87,8.48
0.29,7/10/2016,Lubbock,Texas,87,11.21
0.01,7/10/2016,Midland,Texas,90,10.02
0,7/10/2016,San Angelo,Texas,88,9.72
0,7/10/2016,San Antonio,Texas,88,13.61
0,7/10/2016,Victoria,Texas,87,13.64
0,7/10/2016,Waco,Texas,87,13.74
0.47,7/10/2016,Wichita Falls,Texas,85,11.1
0,7/10/2016,Salt Lake City,Utah,81,8.57
0.94,7/10/2016,Blacksburg,VA,77,6.3
1.04,7/10/2016,Burlington,Vermont,73,4.22
0.49,7/10/2016,Lynchburg,Virginia,76,2.88
1.16,7/10/2016,Norfolk,Virginia,82,5.14
0.75,7/10/2016,Richmond,Virginia,80,5.31
0.94,7/10/2016,Roanoke,Virginia,77,6.3
0.05,7/10/2016,Wallops Island,Virginia,80,5.31
0.79,7/10/2016,Washington,Virginia,82,4.76
0.54,7/10/2016,Deer Park,Washington,58,4.2
0.09,7/10/2016,Ephrata,Washington,67,6.3
0.44,7/10/2016,Olympia,Washington,61,4.54
1.88,7/10/2016,Quillayute,Washington,57,4.41
0.38,7/10/2016,Seattle,Washington,63,4.55
0.18,7/10/2016,Spokane,Washington,62,7.28
0.15,7/10/2016,Yakima,Washington,69,5.94
3.5,7/10/2016,Beckley,West Virginia,71,5.38
1.87,7/10/2016,Charleston,West Virginia,75,4.02
1.66,7/10/2016,Elkins,West Virginia,72,2.64
2.51,7/10/2016,Huntington,West Virginia,76,3.48
0.27,7/10/2016,Green Bay,Wisconsin,71,5.11
1.82,7/10/2016,La Crosse,Wisconsin,74,5.74
0.62,7/10/2016,Madison,Wisconsin,72,4.45
0.13,7/10/2016,Milwaukee,Wisconsin,72,7.2
0,7/10/2016,Casper,Wyoming,70,6.15
0.09,7/10/2016,Cheyenne,Wyoming,74,7.6
0,7/10/2016,Lander,Wyoming,71,4.71
0,7/10/2016,Rawlins,Wyoming,69,11.22
0.15,7/10/2016,Sheridan,Wyoming,71,4.42
2.64,7/17/2016,Birmingham,Alabama,81,2.22
1.74,7/17/2016,Huntsville,Alabama,82,2.81
1.97,7/17/2016,Mobile,Alabama,81,1.92
1.9,7/17/2016,Montgomery,Alabama,83,1.87
0,7/17/2016,Anchorage,Alaska,64,3.22
0.21,7/17/2016,Annette,Alaska,65,5.97
0.08,7/17/2016,Bethel,Alaska,64,7.25
0.27,7/17/2016,Bettles,Alaska,65,4.22
0.31,7/17/2016,Cold Bay,Alaska,57,9.76
0.09,7/17/2016,Cordova,Alaska,59,1.71
0.3,7/17/2016,Delta Junction/Ft Greely,Alaska,66,4.28
0.85,7/17/2016,Fairbanks,Alaska,69,3.52
0.33,7/17/2016,Gulkana,Alaska,65,1.7
0,7/17/2016,Gustavus,Alaska,60,2.41
0.01,7/17/2016,Homer,Alaska,58,3.98
0,7/17/2016,Iliamna,Alaska,62,6.91
0.09,7/17/2016,Juneau,Alaska,62,3.75
0.03,7/17/2016,Kenai,Alaska,59,7.77
0.23,7/17/2016,Ketchikan,Alaska,63,6.58
0.05,7/17/2016,King Salmon,Alaska,59,5.25
0.46,7/17/2016,Kodiak,Alaska,60,6.6
0.46,7/17/2016,Kotzebue,Alaska,60,7.22
0,7/17/2016,Mc Grath,Alaska,67,3.92
0.41,7/17/2016,Nome,Alaska,50,10.71
0.53,7/17/2016,Northway,Alaska,64,3.5
0.09,7/17/2016,Palmer,Alaska,64,2.12
0,7/17/2016,Petersburg,Alaska,60,2.84
0,7/17/2016,Puntilla Lake,Alaska,60,0
0,7/17/2016,Shemya,Alaska,60,7.23
0.19,7/17/2016,Sitka,Alaska,61,5.77
0.04,7/17/2016,Skagway,Alaska,63,6.98
0,7/17/2016,St Paul Island,Alaska,54,8.2
0.05,7/17/2016,Talkeetna,Alaska,66,3.15
0.01,7/17/2016,Tanana,Alaska,66,2.42
0.08,7/17/2016,Utqiagvik (Barrow),Alaska,48,12.61
0.01,7/17/2016,Yakutat,Alaska,59,2.78
1.75,7/17/2016,Douglas Bisbee,Arizona,83,3.44
0,7/17/2016,Kingman,Arizona,85,10.31
0,7/17/2016,Phoenix,Arizona,98,3.81
0.25,7/17/2016,Tucson,Arizona,93,3.42
0,7/17/2016,Winslow,Arizona,80,9.18
0.39,7/17/2016,Fort Smith,Arkansas,82,4.05
0.82,7/17/2016,Harrison,Arkansas,77,4.78
1.72,7/17/2016,North Little Rock,Arkansas,82,0
0,7/17/2016,Bakersfield,California,85,4.52
0,7/17/2016,Bishop,California,78,3.08
0,7/17/2016,China Lake,California,85,6.75
0,7/17/2016,Concord,California,74,8.48
0,7/17/2016,Eureka,California,58,0
0,7/17/2016,Fresno,California,83,5.07
0,7/17/2016,Hayward,California,66,7.04
0,7/17/2016,Long Beach,California,73,3.01
0,7/17/2016,Los Angeles,California,70,7.3
0,7/17/2016,Red Bluff,California,81,3.22
0,7/17/2016,Redding,California,82,2.78
0,7/17/2016,Sacramento,California,75,5.82
0,7/17/2016,Salinas,California,61,8.04
0,7/17/2016,San Diego,California,69,4.87
0,7/17/2016,San Francisco,California,63,11.82
0,7/17/2016,Sandberg,California,76,11.28
0,7/17/2016,Santa Barbara,California,64,3.12
0,7/17/2016,Santa Maria,California,62,4.87
0,7/17/2016,Stockton,California,77,7.3
0,7/17/2016,Alamosa,Colorado,65,3.57
0.26,7/17/2016,Colorado Springs,Colorado,75,4.31
0,7/17/2016,Craig,Colorado,65,3.32
0.02,7/17/2016,Denver,Colorado,73,4.81
0,7/17/2016,Grand Junction,Colorado,78,2.77
0.01,7/17/2016,Pueblo,Colorado,79,4.75
0.47,7/17/2016,Bridgeport,Connecticut,78,5.14
0.19,7/17/2016,Windsor Locks,Connecticut,77,5.08
0.4,7/17/2016,Newark,DE,79,5.78
0.4,7/17/2016,Wilmington,Delaware,79,5.78
0,7/17/2016,Daytona Beach,Florida,84,3.07
1.03,7/17/2016,Fort Lauderdale,Florida,85,9.95
0.86,7/17/2016,Gainesville,Florida,83,0.8
0.56,7/17/2016,Jacksonville,Florida,84,1.91
0.47,7/17/2016,Key West,Florida,85,9.57
1.09,7/17/2016,Miami,Florida,84,7.22
0.27,7/17/2016,Orlando,Florida,85,4.02
3.86,7/17/2016,Pensacola,Florida,82,2.65
2.29,7/17/2016,Tallahassee,Florida,84,1.08
1.06,7/17/2016,Tampa,Florida,84,1.77
0.12,7/17/2016,Vero Beach,Florida,83,5.85
0.37,7/17/2016,West Palm Beach,Florida,87,8.55
0.18,7/17/2016,Alma,Georgia,84,2.4
0.02,7/17/2016,Athens,Georgia,83,1.21
0.03,7/17/2016,Atlanta,Georgia,82,4.68
0.88,7/17/2016,Augusta,Georgia,83,3.07
0.39,7/17/2016,Macon,Georgia,84,4.2
0.12,7/17/2016,Savannah,Georgia,86,5.25
1.78,7/17/2016,Hilo,Hawaii,78,2.9
0.16,7/17/2016,Honolulu,Hawaii,82,8.48
0.21,7/17/2016,Kahului,Hawaii,79,11.3
0.29,7/17/2016,Kaunakakai,Hawaii,79,10.37
0.47,7/17/2016,Lihue,Hawaii,77,14.05
0,7/17/2016,Boise,Idaho,71,3.15
0.04,7/17/2016,Lewiston,Idaho,69,2.22
0,7/17/2016,Pocatello,Idaho,65,6.28
0.45,7/17/2016,Chicago,Illinois,74,8.9
2,7/17/2016,Moline,Illinois,75,6.37
1.95,7/17/2016,Peoria,Illinois,77,6.77
1.18,7/17/2016,Quincy,Illinois,77,6.37
0.53,7/17/2016,Rockford,Illinois,74,7.88
1.93,7/17/2016,Springfield,Illinois,79,6.31
1.14,7/17/2016,Evansville,Indiana,79,3.94
0.12,7/17/2016,Fort Wayne,Indiana,74,7.51
1.24,7/17/2016,Indianapolis,Indiana,77,7.18
0.37,7/17/2016,South Bend,Indiana,73,8.02
1.43,7/17/2016,Cedar Rapids,Iowa,72,6.98
1.84,7/17/2016,Des Moines,Iowa,76,7.35
0.85,7/17/2016,Dubuque,Iowa,71,8.54
0.93,7/17/2016,Sioux City,Iowa,73,5.48
1.61,7/17/2016,Waterloo,Iowa,72,8.2
1.53,7/17/2016,Concordia,Kansas,78,7.78
0.89,7/17/2016,Dodge City,Kansas,79,11.17
0.49,7/17/2016,Goodland,Kansas,75,8.47
1.44,7/17/2016,Medicine Lodge,Kansas,82,8.11
1.55,7/17/2016,Topeka,Kansas,79,6.2
0.63,7/17/2016,Wichita,Kansas,82,9.67
0.53,7/17/2016,Covington,Kentucky,76,5.22
0.17,7/17/2016,Jackson,Kentucky,77,0.3
0.98,7/17/2016,Lexington,Kentucky,78,5.38
0.82,7/17/2016,Louisville,Kentucky,81,5.21
0.45,7/17/2016,Paducah,Kentucky,81,3.78
2.49,7/17/2016,Baton Rouge,Louisiana,83,1.85
0.01,7/17/2016,Lake Charles,Louisiana,84,4.24
1.47,7/17/2016,New Orleans,Louisiana,85,2.37
1.91,7/17/2016,Shreveport,Louisiana,85,7.02
0.22,7/17/2016,Bangor,Maine,76,5.54
1.31,7/17/2016,Caribou,Maine,70,5.07
0.62,7/17/2016,Portland,Maine,73,5.7
0.79,7/17/2016,Baltimore,Maryland,79,3.68
0.76,7/17/2016,Salisbury,Maryland,79,4.52
0,7/17/2016,Boston,Massachusetts,77,7.77
0,7/17/2016,Milton,Massachusetts,60,8.4
0.6,7/17/2016,Worcester,Massachusetts,73,7.5
0.24,7/17/2016,Alpena,Michigan,69,6.45
0.15,7/17/2016,Detroit,Michigan,77,7.9
0.25,7/17/2016,Flint,Michigan,76,7.58
1.12,7/17/2016,Grand Rapids,Michigan,74,7.38
0.29,7/17/2016,Houghton Lake,Michigan,68,7.71
0.42,7/17/2016,Lansing,Michigan,73,8.31
1.99,7/17/2016,Marquette,Michigan,65,0
0.74,7/17/2016,Muskegon,Michigan,72,9.68
0.61,7/17/2016,Sault Ste Marie,Michigan,67,6.75
2.73,7/17/2016,Duluth,Minnesota,65,9
1.39,7/17/2016,International Falls,Minnesota,65,5.57
0.55,7/17/2016,Minneapolis,Minnesota,74,9.7
2.36,7/17/2016,Rochester,Minnesota,71,9.34
3.04,7/17/2016,St Cloud,Minnesota,69,8.74
0.01,7/17/2016,Greenville,Mississippi,83,4.68
0.16,7/17/2016,Greenwood,Mississippi,82,3.14
0.56,7/17/2016,Gulfport,Mississippi,82,2.82
2.74,7/17/2016,Hattiesburg,Mississippi,82,1.78
0.15,7/17/2016,Jackson,Mississippi,83,3.75
0.67,7/17/2016,Meridian,Mississippi,84,3.17
0.56,7/17/2016,Tupelo,Mississippi,82,3.38
0.35,7/17/2016,Cape Girardeau,Missouri,81,4.94
1.54,7/17/2016,Columbia,Missouri,79,6.58
1.68,7/17/2016,Kansas City,Missouri,78,7.6
0.06,7/17/2016,Rolla/Vichy,Missouri,78,6.91
0.53,7/17/2016,Springfield,Missouri,78,8.47
3.16,7/17/2016,St Joseph,Missouri,78,6.22
0.58,7/17/2016,St Louis,Missouri,82,7.34
0.1,7/17/2016,Billings,Montana,68,8.8
0.07,7/17/2016,Butte,Montana,56,2.68
0.71,7/17/2016,Cut Bank,Montana,59,7.58
0.02,7/17/2016,Dillon,Montana,60,3.92
0.87,7/17/2016,Glasgow,Montana,64,8.37
0.96,7/17/2016,Great Falls,Montana,62,5.64
1.41,7/17/2016,Havre,Montana,63,7.55
0.1,7/17/2016,Helena,Montana,64,6.37
1.2,7/17/2016,Kalispell,Montana,60,3.35
0.89,7/17/2016,Miles City,Montana,68,10.94
1.18,7/17/2016,Missoula,Montana,61,2.91
0.98,7/17/2016,Grand Island,Nebraska,75,4.41
0.92,7/17/2016,Lincoln,Nebraska,77,5.94
0.85,7/17/2016,Norfolk,Nebraska,72,6
0.71,7/17/2016,North Platte,Nebraska,71,5.5
2.48,7/17/2016,Omaha,Nebraska,76,6.41
0.15,7/17/2016,Scottsbluff,Nebraska,72,6.25
0,7/17/2016,Sidney,Nebraska,70,8.98
0.59,7/17/2016,Valentine,Nebraska,71,7.52
0,7/17/2016,Ely,Nevada,64,6.65
0,7/17/2016,Eureka,Nevada,68,3.2
0,7/17/2016,Las Vegas,Nevada,94,6.74
0,7/17/2016,Mercury,Nevada,85,7.8
0,7/17/2016,Reno,Nevada,74,4.97
0,7/17/2016,Winnemucca,Nevada,67,4.3
0.02,7/17/2016,Concord,New Hampshire,75,3.72
0,7/17/2016,Mt. Washington,New Hampshire,60,24.2
0.06,7/17/2016,Atlantic City,New Jersey,82,3.75
0.69,7/17/2016,Newark,New Jersey,80,5.2
0,7/17/2016,Albuquerque,New Mexico,83,4.92
0,7/17/2016,Clayton,New Mexico,79,7.31
0,7/17/2016,Roswell,New Mexico,88,5.08
0.27,7/17/2016,Albany,New York,75,5.65
0.24,7/17/2016,Binghamton,New York,72,4.97
0,7/17/2016,Buffalo,New York,75,8.52
0.39,7/17/2016,Glens Falls,New York,73,3.95
0.03,7/17/2016,Islip,New York,77,6.25
0.5,7/17/2016,New York,New York,82,5.94
0,7/17/2016,Rochester,New York,75,6.48
0.34,7/17/2016,Syracuse,New York,73,4.14
1.32,7/17/2016,Asheville,North Carolina,75,2.22
0.36,7/17/2016,Cape Hatteras,North Carolina,82,5.94
0.7,7/17/2016,Charlotte,North Carolina,81,2.35
0.12,7/17/2016,Greensboro,North Carolina,81,3.47
3.56,7/17/2016,Hickory,North Carolina,78,1.58
3.93,7/17/2016,Raleigh/Durham,North Carolina,81,2.72
